Plot Title: 20775523,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
9216,2023-04-05T17:55:45Z,40.8,34.5,5.78,,
9217,2023-04-05T17:55:48Z,40.9,34.1,5.78,,
9218,2023-04-05T17:55:51Z,40.9,34.5,5.78,,
9219,2023-04-05T17:55:54Z,40.9,34.5,5.79,,
9220,2023-04-05T17:55:57Z,40.8,34.5,5.78,,
9221,2023-04-05T17:56:00Z,40.9,34.5,5.78,,
9222,2023-04-05T17:56:03Z,40.9,34.5,5.79,,
9223,2023-04-05T17:56:06Z,40.9,34.5,5.78,,
9224,2023-04-05T17:56:09Z,40.8,34.5,5.8,,
9225,2023-04-05T17:56:12Z,40.8,34.5,5.78,,
9226,2023-04-05T17:56:15Z,40.7,34.5,5.78,,
9227,2023-04-05T17:56:18Z,40.8,34.5,5.78,,
9228,2023-04-05T17:56:21Z,40.8,34.5,5.76,,
9229,2023-04-05T17:56:24Z,40.9,34.5,5.8,,
9230,2023-04-05T17:56:27Z,40.9,34.5,5.76,,
9231,2023-04-05T17:56:30Z,40.7,34.5,5.78,,
9232,2023-04-05T17:56:33Z,40.9,34.5,5.78,,
9233,2023-04-05T17:56:36Z,40.9,34.5,5.76,,
9234,2023-04-05T17:56:39Z,40.8,34.5,5.76,,
9235,2023-04-05T17:56:42Z,40.9,34.5,5.76,,
9236,2023-04-05T17:56:45Z,40.8,34.1,5.76,,
9237,2023-04-05T17:56:48Z,40.8,34.5,5.78,,
9238,2023-04-05T17:56:51Z,40.9,34.5,5.76,,
9239,2023-04-05T17:56:54Z,40.8,34.5,5.76,,
9240,2023-04-05T17:56:57Z,40.7,34.5,5.78,,
9241,2023-04-05T17:57:00Z,40.8,34.5,5.76,,
9242,2023-04-05T17:57:03Z,40.9,34.5,5.76,,
9243,2023-04-05T17:57:06Z,40.8,34.5,5.76,,
9244,2023-04-05T17:57:09Z,40.8,34.5,5.76,,
9245,2023-04-05T17:57:12Z,40.9,34.5,5.76,,
9246,2023-04-05T17:57:15Z,40.9,34.5,5.78,,
9247,2023-04-05T17:57:18Z,40.7,34.5,5.76,,
9248,2023-04-05T17:57:21Z,40.9,34.5,5.76,,
9249,2023-04-05T17:57:24Z,40.8,34.5,5.76,,
9250,2023-04-05T17:57:27Z,40.8,34.5,5.74,,
9251,2023-04-05T17:57:30Z,40.9,34.5,5.76,,
9252,2023-04-05T17:57:33Z,40.8,34.5,5.76,,
9253,2023-04-05T17:57:36Z,40.8,34.5,5.76,,
9254,2023-04-05T17:57:39Z,40.7,34.5,5.76,,
9255,2023-04-05T17:57:42Z,40.8,34.5,5.76,,
9256,2023-04-05T17:57:45Z,40.8,34.5,5.74,,
9257,2023-04-05T17:57:48Z,40.9,34.5,5.76,,
9258,2023-04-05T17:57:51Z,40.8,34.5,5.78,,
9259,2023-04-05T17:57:54Z,40.7,34.5,5.75,,
9260,2023-04-05T17:57:57Z,40.8,34.5,5.75,,
9261,2023-04-05T17:58:00Z,40.7,34.5,5.75,,
9262,2023-04-05T17:58:03Z,40.7,34.5,5.75,,
9263,2023-04-05T17:58:06Z,40.8,34.5,5.76,,
9264,2023-04-05T17:58:09Z,40.7,34.5,5.76,,
9265,2023-04-05T17:58:12Z,40.7,34.5,5.75,,
9266,2023-04-05T17:58:15Z,40.7,34.5,5.75,,
9267,2023-04-05T17:58:18Z,40.8,34.5,5.76,,
9268,2023-04-05T17:58:21Z,40.8,34.5,5.76,,
9269,2023-04-05T17:58:24Z,40.7,34.5,5.76,,
9270,2023-04-05T17:58:27Z,40.8,34.5,5.76,,
9271,2023-04-05T17:58:30Z,40.8,34.5,5.75,,
9272,2023-04-05T17:58:33Z,40.8,34.5,5.76,,
9273,2023-04-05T17:58:36Z,40.7,34.5,5.76,,
9274,2023-04-05T17:58:39Z,40.8,34.5,5.76,,
9275,2023-04-05T17:58:42Z,40.7,34.5,5.74,,
9276,2023-04-05T17:58:45Z,40.7,34.5,5.75,,
9277,2023-04-05T17:58:48Z,40.7,34.5,5.75,,
9278,2023-04-05T17:58:51Z,40.9,34.5,5.74,,
9279,2023-04-05T17:58:54Z,40.7,34.5,5.75,,
9280,2023-04-05T17:58:57Z,40.8,34.5,5.75,,
9281,2023-04-05T17:59:00Z,40.8,34.5,5.75,,
9282,2023-04-05T17:59:03Z,40.7,34.5,5.75,,
9283,2023-04-05T17:59:06Z,40.7,34.5,5.75,,
9284,2023-04-05T17:59:09Z,40.7,34.5,5.74,,
9285,2023-04-05T17:59:12Z,40.8,34.5,5.74,,
9286,2023-04-05T17:59:15Z,40.8,34.5,5.74,,
9287,2023-04-05T17:59:18Z,40.7,34.5,5.74,,
9288,2023-04-05T17:59:21Z,40.8,34.5,5.74,,
9289,2023-04-05T17:59:24Z,40.8,34.5,5.74,,
9290,2023-04-05T17:59:27Z,40.7,34.1,5.75,,
9291,2023-04-05T17:59:30Z,40.7,34.5,5.75,,
9292,2023-04-05T17:59:33Z,40.8,34.5,5.74,,
9293,2023-04-05T17:59:36Z,40.8,34.5,5.75,,
9294,2023-04-05T17:59:39Z,40.8,34.5,5.75,,
9295,2023-04-05T17:59:42Z,40.7,34.5,5.75,,
9296,2023-04-05T17:59:45Z,40.7,34.5,5.75,,
9297,2023-04-05T17:59:48Z,40.7,34.5,5.74,,
9298,2023-04-05T17:59:51Z,40.7,34.5,5.74,,
9299,2023-04-05T17:59:54Z,40.7,34.1,5.74,,
9300,2023-04-05T17:59:57Z,40.7,34.5,5.73,,
9301,2023-04-05T18:00:00Z,40.7,34.5,5.73,,
9302,2023-04-05T18:00:03Z,40.7,34.5,5.75,,
9303,2023-04-05T18:00:06Z,40.7,34.5,5.74,,
9304,2023-04-05T18:00:09Z,40.7,34.1,5.74,,
9305,2023-04-05T18:00:12Z,40.7,34.5,5.74,,
9306,2023-04-05T18:00:15Z,40.8,34.5,5.74,,
9307,2023-04-05T18:00:18Z,40.7,34.5,5.73,,
9308,2023-04-05T18:00:21Z,40.8,34.5,5.74,,
9309,2023-04-05T18:00:24Z,40.8,34.5,5.74,,
9310,2023-04-05T18:00:27Z,40.7,34.5,5.73,,
9311,2023-04-05T18:00:30Z,40.7,34.5,5.74,,
9312,2023-04-05T18:00:33Z,40.9,34.5,5.74,,
9313,2023-04-05T18:00:36Z,40.8,34.5,5.74,,
9314,2023-04-05T18:00:39Z,40.7,34.5,5.73,,
9315,2023-04-05T18:00:42Z,40.8,34.5,5.73,,
9316,2023-04-05T18:00:45Z,40.7,34.5,5.73,,
9317,2023-04-05T18:00:48Z,40.7,34.5,5.73,,
9318,2023-04-05T18:00:51Z,40.8,34.5,5.74,,
9319,2023-04-05T18:00:54Z,40.7,34.5,5.74,,
9320,2023-04-05T18:00:57Z,40.7,34.5,5.73,,
9321,2023-04-05T18:01:00Z,40.7,34.5,5.73,,
9322,2023-04-05T18:01:03Z,40.7,34.5,5.73,,
9323,2023-04-05T18:01:06Z,40.7,34.5,5.72,,
9324,2023-04-05T18:01:09Z,40.8,34.5,5.73,,
9325,2023-04-05T18:01:12Z,40.7,34.5,5.72,,
9326,2023-04-05T18:01:15Z,40.8,34.5,5.74,,
9327,2023-04-05T18:01:18Z,40.7,34.5,5.73,,
9328,2023-04-05T18:01:21Z,40.7,34.5,5.73,,
9329,2023-04-05T18:01:24Z,40.7,34.5,5.72,,
9330,2023-04-05T18:01:27Z,40.7,34.1,5.73,,
9331,2023-04-05T18:01:30Z,40.7,34.1,5.73,,
9332,2023-04-05T18:01:33Z,40.7,34.1,5.73,,
9333,2023-04-05T18:01:36Z,40.7,34.5,5.72,,
9334,2023-04-05T18:01:39Z,40.7,34.5,5.72,,
9335,2023-04-05T18:01:42Z,40.7,34.5,5.73,,
9336,2023-04-05T18:01:45Z,40.7,34.5,5.72,,
9337,2023-04-05T18:01:48Z,40.8,34.1,5.73,,
9338,2023-04-05T18:01:51Z,40.7,34.5,5.73,,
9339,2023-04-05T18:01:54Z,40.7,34.5,5.73,,
9340,2023-04-05T18:01:57Z,40.7,34.5,5.73,,
9341,2023-04-05T18:02:00Z,40.7,34.5,5.72,,
9342,2023-04-05T18:02:03Z,40.7,34.5,5.73,,
9343,2023-04-05T18:02:06Z,40.7,34.5,5.72,,
9344,2023-04-05T18:02:09Z,40.8,34.5,5.7,,
9345,2023-04-05T18:02:12Z,40.7,34.5,5.72,,
9346,2023-04-05T18:02:15Z,40.8,34.5,5.72,,
9347,2023-04-05T18:02:18Z,40.7,34.5,5.72,,
9348,2023-04-05T18:02:21Z,40.8,34.5,5.73,,
9349,2023-04-05T18:02:24Z,40.7,34.1,5.72,,
9350,2023-04-05T18:02:27Z,40.7,34.1,5.72,,
9351,2023-04-05T18:02:30Z,40.7,34.5,5.72,,
9352,2023-04-05T18:02:33Z,40.7,34.5,5.73,,
9353,2023-04-05T18:02:36Z,40.7,34.5,5.72,,
9354,2023-04-05T18:02:39Z,40.7,34.5,5.72,,
9355,2023-04-05T18:02:42Z,40.7,34.5,5.72,,
9356,2023-04-05T18:02:45Z,40.7,34.5,5.73,,
9357,2023-04-05T18:02:48Z,40.7,34.5,5.73,,
9358,2023-04-05T18:02:51Z,40.7,34.1,5.72,,
9359,2023-04-05T18:02:54Z,40.7,34.1,5.73,,
9360,2023-04-05T18:02:57Z,40.7,34.5,5.72,,
9361,2023-04-05T18:03:00Z,40.7,34.5,5.72,,
9362,2023-04-05T18:03:03Z,40.7,34.1,5.72,,
9363,2023-04-05T18:03:06Z,40.7,34.5,5.7,,
9364,2023-04-05T18:03:09Z,40.7,34.1,5.7,,
9365,2023-04-05T18:03:12Z,40.7,34.1,5.7,,
9366,2023-04-05T18:03:15Z,40.7,34.5,5.69,,
9367,2023-04-05T18:03:18Z,40.7,34.5,5.7,,
9368,2023-04-05T18:03:21Z,40.7,34.1,5.72,,
9369,2023-04-05T18:03:24Z,40.7,34.5,5.72,,
9370,2023-04-05T18:03:27Z,40.7,34.5,5.72,,
9371,2023-04-05T18:03:30Z,40.7,34.5,5.7,,
9372,2023-04-05T18:03:33Z,40.7,34.5,5.7,,
9373,2023-04-05T18:03:36Z,40.7,34.5,5.7,,
9374,2023-04-05T18:03:39Z,40.7,34.5,5.72,,
9375,2023-04-05T18:03:42Z,40.7,34.1,5.69,,
9376,2023-04-05T18:03:45Z,40.7,34.1,5.7,,
9377,2023-04-05T18:03:48Z,40.7,34.5,5.7,,
9378,2023-04-05T18:03:51Z,40.7,34.5,5.69,,
9379,2023-04-05T18:03:54Z,40.7,34.1,5.7,,
9380,2023-04-05T18:03:57Z,40.8,34.5,5.69,,
9381,2023-04-05T18:04:00Z,40.7,34.5,5.7,,
9382,2023-04-05T18:04:03Z,40.7,34.5,5.69,,
9383,2023-04-05T18:04:06Z,40.7,34.5,5.7,,
9384,2023-04-05T18:04:09Z,40.7,34.5,5.7,,
9385,2023-04-05T18:04:12Z,40.7,34.5,5.7,,
9386,2023-04-05T18:04:15Z,40.7,34.5,5.7,,
9387,2023-04-05T18:04:18Z,40.7,34.5,5.69,,
9388,2023-04-05T18:04:21Z,40.7,34.5,5.68,,
9389,2023-04-05T18:04:24Z,40.7,34.1,5.7,,
9390,2023-04-05T18:04:27Z,40.7,34.5,5.69,,
9391,2023-04-05T18:04:30Z,40.7,34.5,5.7,,
9392,2023-04-05T18:04:33Z,40.7,34.5,5.69,,
9393,2023-04-05T18:04:36Z,40.7,34.5,5.69,,
9394,2023-04-05T18:04:39Z,40.7,34.1,5.7,,
9395,2023-04-05T18:04:42Z,40.7,34.5,5.7,,
9396,2023-04-05T18:04:45Z,40.7,34.5,5.7,,
9397,2023-04-05T18:04:48Z,40.7,34.1,5.7,,
9398,2023-04-05T18:04:51Z,40.7,34.5,5.69,,
9399,2023-04-05T18:04:54Z,40.8,34.5,5.69,,
9400,2023-04-05T18:04:57Z,40.7,34.5,5.68,,
9401,2023-04-05T18:05:00Z,40.7,34.5,5.68,,
9402,2023-04-05T18:05:03Z,40.7,34.1,5.69,,
9403,2023-04-05T18:05:06Z,40.7,34.5,5.69,,
9404,2023-04-05T18:05:09Z,40.8,34.5,5.68,,
9405,2023-04-05T18:05:12Z,40.7,34.5,5.68,,
9406,2023-04-05T18:05:15Z,40.7,34.1,5.69,,
9407,2023-04-05T18:05:18Z,40.7,34.1,5.68,,
9408,2023-04-05T18:05:21Z,40.7,34.1,5.69,,
9409,2023-04-05T18:05:24Z,40.7,34.1,5.69,,
9410,2023-04-05T18:05:27Z,40.7,34.5,5.68,,
9411,2023-04-05T18:05:30Z,40.7,34.5,5.69,,
9412,2023-04-05T18:05:33Z,40.7,34.5,5.68,,
9413,2023-04-05T18:05:36Z,40.7,34.5,5.68,,
9414,2023-04-05T18:05:39Z,40.7,34.5,5.68,,
9415,2023-04-05T18:05:42Z,40.7,34.5,5.67,,
9416,2023-04-05T18:05:45Z,40.7,34.5,5.68,,
9417,2023-04-05T18:05:48Z,40.7,34.1,5.68,,
9418,2023-04-05T18:05:51Z,40.7,34.5,5.68,,
9419,2023-04-05T18:05:54Z,40.7,34.5,5.68,,
9420,2023-04-05T18:05:57Z,40.7,34.1,5.67,,
9421,2023-04-05T18:06:00Z,40.7,34.5,5.68,,
9422,2023-04-05T18:06:03Z,40.7,34.1,5.68,,
9423,2023-04-05T18:06:06Z,40.7,34.5,5.67,,
9424,2023-04-05T18:06:09Z,40.7,34.1,5.67,,
9425,2023-04-05T18:06:12Z,40.7,34.5,5.68,,
9426,2023-04-05T18:06:15Z,40.7,34.5,5.69,,
9427,2023-04-05T18:06:18Z,40.7,34.1,5.68,,
9428,2023-04-05T18:06:21Z,40.7,34.1,5.68,,
9429,2023-04-05T18:06:24Z,40.7,34.1,5.68,,
9430,2023-04-05T18:06:27Z,40.7,34.5,5.68,,
9431,2023-04-05T18:06:30Z,40.7,34.5,5.67,,
9432,2023-04-05T18:06:33Z,40.7,34.5,5.68,,
9433,2023-04-05T18:06:36Z,40.7,34.5,5.68,,
9434,2023-04-05T18:06:39Z,40.7,34.1,5.68,,
9435,2023-04-05T18:06:42Z,40.7,34.1,5.67,,
9436,2023-04-05T18:06:45Z,40.7,34.5,5.68,,
9437,2023-04-05T18:06:48Z,40.7,34.5,5.68,,
9438,2023-04-05T18:06:51Z,40.7,34.5,5.68,,
9439,2023-04-05T18:06:54Z,40.7,34.5,5.69,,
9440,2023-04-05T18:06:57Z,40.7,34.1,5.67,,
9441,2023-04-05T18:07:00Z,40.7,34.1,5.66,,
9442,2023-04-05T18:07:03Z,40.7,34.1,5.67,,
9443,2023-04-05T18:07:06Z,40.7,34.5,5.68,,
9444,2023-04-05T18:07:09Z,40.7,34.1,5.67,,
9445,2023-04-05T18:07:12Z,40.7,34.5,5.67,,
9446,2023-04-05T18:07:15Z,40.7,34.5,5.69,,
9447,2023-04-05T18:07:18Z,40.7,34.5,5.68,,
9448,2023-04-05T18:07:21Z,40.7,34.5,5.68,,
9449,2023-04-05T18:07:24Z,40.7,34.5,5.68,,
9450,2023-04-05T18:07:27Z,40.7,34.5,5.67,,
9451,2023-04-05T18:07:30Z,40.7,34.1,5.67,,
9452,2023-04-05T18:07:33Z,40.7,34.1,5.66,,
9453,2023-04-05T18:07:36Z,40.7,34.5,5.67,,
9454,2023-04-05T18:07:39Z,40.7,34.5,5.67,,
9455,2023-04-05T18:07:42Z,40.7,34.1,5.67,,
9456,2023-04-05T18:07:45Z,40.7,34.5,5.67,,
9457,2023-04-05T18:07:48Z,40.7,34.1,5.67,,
9458,2023-04-05T18:07:51Z,40.7,34.5,5.67,,
9459,2023-04-05T18:07:54Z,40.7,34.5,5.67,,
9460,2023-04-05T18:07:57Z,40.7,34.5,5.67,,
9461,2023-04-05T18:08:00Z,40.7,34.5,5.67,,
9462,2023-04-05T18:08:03Z,40.7,34.1,5.66,,
9463,2023-04-05T18:08:06Z,40.7,34.1,5.64,,
9464,2023-04-05T18:08:09Z,40.7,34.5,5.66,,
9465,2023-04-05T18:08:12Z,40.7,34.1,5.66,,
9466,2023-04-05T18:08:15Z,40.6,34.5,5.66,,
9467,2023-04-05T18:08:18Z,40.7,34.5,5.66,,
9468,2023-04-05T18:08:21Z,40.7,34.5,5.66,,
9469,2023-04-05T18:08:24Z,40.7,34.5,5.64,,
9470,2023-04-05T18:08:27Z,40.7,34.1,5.66,,
9471,2023-04-05T18:08:30Z,40.7,34.1,5.64,,
9472,2023-04-05T18:08:33Z,40.7,34.5,5.66,,
9473,2023-04-05T18:08:36Z,40.7,34.1,5.66,,
9474,2023-04-05T18:08:39Z,40.7,34.5,5.67,,
9475,2023-04-05T18:08:42Z,40.6,34.1,5.64,,
9476,2023-04-05T18:08:45Z,40.7,34.5,5.66,,
9477,2023-04-05T18:08:48Z,40.7,34.1,5.66,,
9478,2023-04-05T18:08:51Z,40.7,34.5,5.66,,
9479,2023-04-05T18:08:54Z,40.7,34.5,5.66,,
9480,2023-04-05T18:08:57Z,40.6,34.5,5.64,,
9481,2023-04-05T18:09:00Z,40.7,34.5,5.66,,
9482,2023-04-05T18:09:03Z,40.7,34.5,5.66,,
9483,2023-04-05T18:09:06Z,40.7,34.1,5.64,,
9484,2023-04-05T18:09:09Z,40.7,34.5,5.66,,
9485,2023-04-05T18:09:12Z,40.7,34.5,5.67,,
9486,2023-04-05T18:09:15Z,40.7,34.5,5.63,,
9487,2023-04-05T18:09:18Z,40.7,34.5,5.64,,
9488,2023-04-05T18:09:21Z,40.7,34.1,5.64,,
9489,2023-04-05T18:09:24Z,40.7,34.5,5.66,,
9490,2023-04-05T18:09:27Z,40.7,34.5,5.64,,
9491,2023-04-05T18:09:30Z,40.7,34.5,5.67,,
9492,2023-04-05T18:09:33Z,40.7,34.5,5.63,,
9493,2023-04-05T18:09:36Z,40.7,34.5,5.64,,
9494,2023-04-05T18:09:39Z,40.7,34.1,5.63,,
9495,2023-04-05T18:09:42Z,40.7,34.1,5.64,,
9496,2023-04-05T18:09:45Z,40.7,34.5,5.66,,
9497,2023-04-05T18:09:48Z,40.7,34.5,5.66,,
9498,2023-04-05T18:09:51Z,40.7,34.1,5.63,,
9499,2023-04-05T18:09:54Z,40.7,34.1,5.66,,
9500,2023-04-05T18:09:57Z,40.7,34.1,5.63,,
9501,2023-04-05T18:10:00Z,40.7,34.1,5.63,,
9502,2023-04-05T18:10:03Z,40.7,34.5,5.64,,
9503,2023-04-05T18:10:06Z,40.7,34.1,5.62,,
9504,2023-04-05T18:10:09Z,40.6,34.1,5.63,,
9505,2023-04-05T18:10:12Z,40.7,34.1,5.64,,
9506,2023-04-05T18:10:15Z,40.6,34.1,5.63,,
9507,2023-04-05T18:10:18Z,40.7,34.1,5.63,,
9508,2023-04-05T18:10:21Z,40.7,34.5,5.63,,
9509,2023-04-05T18:10:24Z,40.7,34.1,5.63,,
9510,2023-04-05T18:10:27Z,40.7,34.5,5.63,,
9511,2023-04-05T18:10:30Z,40.7,34.1,5.63,,
9512,2023-04-05T18:10:33Z,40.7,34.1,5.62,,
9513,2023-04-05T18:10:36Z,40.7,34.1,5.63,,
9514,2023-04-05T18:10:39Z,40.7,34.1,5.63,,
9515,2023-04-05T18:10:42Z,40.7,34.5,5.64,,
9516,2023-04-05T18:10:45Z,40.6,34.1,5.63,,
9517,2023-04-05T18:10:48Z,40.7,34.5,5.63,,
9518,2023-04-05T18:10:51Z,40.7,34.1,5.63,,
9519,2023-04-05T18:10:54Z,40.7,34.5,5.63,,
9520,2023-04-05T18:10:57Z,40.6,34.5,5.64,,
9521,2023-04-05T18:11:00Z,40.7,34.1,5.63,,
9522,2023-04-05T18:11:03Z,40.7,34.1,5.64,,
9523,2023-04-05T18:11:06Z,40.7,34.5,5.63,,
9524,2023-04-05T18:11:09Z,40.7,34.1,5.62,,
9525,2023-04-05T18:11:12Z,40.7,34.1,5.63,,
9526,2023-04-05T18:11:15Z,40.7,34.5,5.63,,
9527,2023-04-05T18:11:18Z,40.7,34.5,5.63,,
9528,2023-04-05T18:11:21Z,40.7,34.1,5.63,,
9529,2023-04-05T18:11:24Z,40.7,34.5,5.63,,
9530,2023-04-05T18:11:27Z,40.5,34.1,5.62,,
9531,2023-04-05T18:11:30Z,40.6,34.1,5.63,,
9532,2023-04-05T18:11:33Z,40.7,34.1,5.62,,
9533,2023-04-05T18:11:36Z,40.7,34.1,5.63,,
9534,2023-04-05T18:11:39Z,40.7,34.1,5.62,,
9535,2023-04-05T18:11:42Z,40.7,34.1,5.62,,
9536,2023-04-05T18:11:45Z,40.7,34.1,5.62,,
9537,2023-04-05T18:11:48Z,40.6,34.1,5.63,,
9538,2023-04-05T18:11:51Z,40.7,34.1,5.62,,
9539,2023-04-05T18:11:54Z,40.7,34.1,5.62,,
9540,2023-04-05T18:11:57Z,40.6,34.5,5.61,,
9541,2023-04-05T18:12:00Z,40.6,34.1,5.63,,
9542,2023-04-05T18:12:03Z,40.7,34.1,5.62,,
9543,2023-04-05T18:12:06Z,40.6,34.1,5.62,,
9544,2023-04-05T18:12:09Z,40.7,34.1,5.62,,
9545,2023-04-05T18:12:12Z,40.6,34.1,5.62,,
9546,2023-04-05T18:12:15Z,40.6,34.1,5.61,,
9547,2023-04-05T18:12:18Z,40.7,34.1,5.62,,
9548,2023-04-05T18:12:21Z,40.6,34.1,5.62,,
9549,2023-04-05T18:12:24Z,40.7,34.5,5.6,,
9550,2023-04-05T18:12:27Z,40.7,34.1,5.61,,
9551,2023-04-05T18:12:30Z,40.6,34.1,5.62,,
9552,2023-04-05T18:12:33Z,40.7,34.1,5.61,,
9553,2023-04-05T18:12:36Z,40.7,34.1,5.61,,
9554,2023-04-05T18:12:39Z,40.6,34.1,5.63,,
9555,2023-04-05T18:12:42Z,40.6,34.5,5.61,,
9556,2023-04-05T18:12:45Z,40.7,34.1,5.62,,
9557,2023-04-05T18:12:48Z,40.7,34.1,5.61,,
9558,2023-04-05T18:12:51Z,40.7,34.1,5.61,,
9559,2023-04-05T18:12:54Z,40.5,34.5,5.62,,
9560,2023-04-05T18:12:57Z,40.5,34.1,5.61,,
9561,2023-04-05T18:13:00Z,40.6,34.1,5.61,,
9562,2023-04-05T18:13:03Z,40.6,34.1,5.6,,
9563,2023-04-05T18:13:06Z,40.5,34.1,5.61,,
9564,2023-04-05T18:13:09Z,40.7,34.5,5.61,,
9565,2023-04-05T18:13:12Z,40.6,34.5,5.61,,
9566,2023-04-05T18:13:15Z,40.6,34.1,5.6,,
9567,2023-04-05T18:13:18Z,40.7,34.1,5.61,,
9568,2023-04-05T18:13:21Z,40.5,34.1,5.61,,
9569,2023-04-05T18:13:24Z,40.6,34.1,5.61,,
9570,2023-04-05T18:13:27Z,40.6,34.1,5.61,,
9571,2023-04-05T18:13:30Z,40.7,34.5,5.61,,
9572,2023-04-05T18:13:33Z,40.5,34.1,5.6,,
9573,2023-04-05T18:13:36Z,40.5,34.1,5.6,,
9574,2023-04-05T18:13:39Z,40.6,34.1,5.6,,
9575,2023-04-05T18:13:42Z,40.7,34.1,5.61,,
9576,2023-04-05T18:13:45Z,40.6,34.5,5.61,,
9577,2023-04-05T18:13:48Z,40.6,34.5,5.6,,
9578,2023-04-05T18:13:51Z,40.6,34.1,5.59,,
9579,2023-04-05T18:13:54Z,40.7,34.1,5.6,,
9580,2023-04-05T18:13:57Z,40.5,34.1,5.6,,
9581,2023-04-05T18:14:00Z,40.6,34.1,5.6,,
9582,2023-04-05T18:14:03Z,40.5,34.1,5.61,,
9583,2023-04-05T18:14:06Z,40.7,34.1,5.61,,
9584,2023-04-05T18:14:09Z,40.6,34.5,5.59,,
9585,2023-04-05T18:14:12Z,40.6,34.1,5.6,,
9586,2023-04-05T18:14:15Z,40.6,34.1,5.6,,
9587,2023-04-05T18:14:18Z,40.5,34.1,5.6,,
9588,2023-04-05T18:14:21Z,40.7,34.1,5.59,,
9589,2023-04-05T18:14:24Z,40.6,34.1,5.6,,
9590,2023-04-05T18:14:27Z,40.6,34.5,5.6,,
9591,2023-04-05T18:14:30Z,40.6,34.1,5.61,,
9592,2023-04-05T18:14:33Z,40.6,34.1,5.6,,
9593,2023-04-05T18:14:36Z,40.6,34.1,5.61,,
9594,2023-04-05T18:14:39Z,40.7,34.1,5.6,,
9595,2023-04-05T18:14:42Z,40.5,34.1,5.57,,
9596,2023-04-05T18:14:45Z,40.5,34.1,5.6,,
9597,2023-04-05T18:14:48Z,40.6,34.1,5.6,,
9598,2023-04-05T18:14:51Z,40.5,34.5,5.6,,
9599,2023-04-05T18:14:54Z,40.5,34.1,5.59,,
9600,2023-04-05T18:14:57Z,40.5,34.5,5.59,,
9601,2023-04-05T18:15:00Z,40.5,34.1,5.59,,
9602,2023-04-05T18:15:03Z,40.5,34.5,5.6,,
9603,2023-04-05T18:15:06Z,40.7,34.1,5.6,,
9604,2023-04-05T18:15:09Z,40.5,34.5,5.6,,
9605,2023-04-05T18:15:12Z,40.5,34.5,5.59,,
9606,2023-04-05T18:15:15Z,40.6,34.1,5.59,,
9607,2023-04-05T18:15:18Z,40.5,34.1,5.57,,
9608,2023-04-05T18:15:21Z,40.6,34.5,5.59,,
9609,2023-04-05T18:15:24Z,40.5,34.1,5.57,,
9610,2023-04-05T18:15:27Z,40.5,34.1,5.57,,
9611,2023-04-05T18:15:30Z,40.6,34.1,5.6,,
9612,2023-04-05T18:15:33Z,40.5,34.1,5.59,,
9613,2023-04-05T18:15:36Z,40.5,34.1,5.57,,
9614,2023-04-05T18:15:39Z,40.7,34.1,5.59,,
9615,2023-04-05T18:15:42Z,40.5,34.5,5.57,,
9616,2023-04-05T18:15:45Z,40.5,34.1,5.57,,
9617,2023-04-05T18:15:48Z,40.5,34.5,5.57,,
9618,2023-04-05T18:15:51Z,40.6,34.1,5.59,,
9619,2023-04-05T18:15:54Z,40.5,34.1,5.59,,
9620,2023-04-05T18:15:57Z,40.6,34.1,5.59,,
9621,2023-04-05T18:16:00Z,40.5,34.1,5.59,,
9622,2023-04-05T18:16:03Z,40.6,34.1,5.56,,
9623,2023-04-05T18:16:06Z,40.6,34.1,5.57,,
9624,2023-04-05T18:16:09Z,40.5,34.1,5.57,,
9625,2023-04-05T18:16:12Z,40.5,34.1,5.57,,
9626,2023-04-05T18:16:15Z,40.6,34.1,5.56,,
9627,2023-04-05T18:16:18Z,40.5,34.1,5.57,,
9628,2023-04-05T18:16:21Z,40.6,34.1,5.57,,
9629,2023-04-05T18:16:24Z,40.5,34.1,5.57,,
9630,2023-04-05T18:16:27Z,40.5,34.1,5.57,,
9631,2023-04-05T18:16:30Z,40.6,34.1,5.56,,
9632,2023-04-05T18:16:33Z,40.5,34.1,5.57,,
9633,2023-04-05T18:16:36Z,40.6,34.1,5.57,,
9634,2023-04-05T18:16:39Z,40.5,34.1,5.57,,
9635,2023-04-05T18:16:42Z,40.5,34.1,5.57,,
9636,2023-04-05T18:16:45Z,40.6,34.5,5.57,,
9637,2023-04-05T18:16:48Z,40.5,34.5,5.57,,
9638,2023-04-05T18:16:51Z,40.5,34.1,5.56,,
9639,2023-04-05T18:16:54Z,40.5,34.1,5.56,,
9640,2023-04-05T18:16:57Z,40.5,34.1,5.57,,
9641,2023-04-05T18:17:00Z,40.6,34.1,5.56,,
9642,2023-04-05T18:17:03Z,40.6,34.1,5.56,,
9643,2023-04-05T18:17:06Z,40.5,34.1,5.56,,
9644,2023-04-05T18:17:09Z,40.5,34.1,5.57,,
9645,2023-04-05T18:17:12Z,40.5,34.1,5.56,,
9646,2023-04-05T18:17:15Z,40.5,34.5,5.56,,
9647,2023-04-05T18:17:18Z,40.6,34.1,5.56,,
